first_downs,first_downs_passing,first_down_rushing,first_down_by_penalty,total_plays,total_yards,total_drives,yards_per_play,passing,yards_per_pass,int_thrown,rushing,rushing_att,yards_per_rush,turnovers,fumbles_lost,defensive_td,possession,sack_yards_lost_occur,sack_yards_lost_yards,penalty_occur,penalty_yards,team
22.38888888888889,13.555555555555555,7.388888888888889,1.4444444444444444,67.44444444444444,394.5,11.055555555555555,5.888888888888889,258.1666666666667,7.000000000000001,0.6666666666666666,136.33333333333334,29.77777777777778,4.583333333333333,1.3333333333333333,0.6666666666666666,0.05555555555555555,31.51833333333333,1.7777777777777777,12.0,5.888888888888889,49.72222222222222,DET
17.944444444444443,9.11111111111111,6.611111111111111,2.2222222222222223,64.38888888888889,272.44444444444446,10.555555555555555,4.222222222222221,168.83333333333334,4.372222222222223,0.5555555555555556,103.61111111111111,26.11111111111111,3.9055555555555554,1.1111111111111112,0.5555555555555556,0.16666666666666666,30.896666666666665,3.7222222222222223,28.77777777777778,6.166666666666667,51.77777777777778,CAR
19.22222222222222,12.277777777777779,5.166666666666667,1.7777777777777777,61.611111111111114,321.6666666666667,11.055555555555555,5.194444444444445,233.55555555555554,5.949999999999999,0.9444444444444444,88.11111111111111,22.166666666666668,3.888888888888889,1.0555555555555556,0.1111111111111111,0.1111111111111111,30.795,2.9444444444444446,21.555555555555557,4.388888888888889,35.22222222222222,CIN
19.736842105263158,11.842105263157896,5.684210526315789,2.210526315789474,65.05263157894737,337.36842105263156,11.31578947368421,5.178947368421052,244.8421052631579,6.273684210526316,0.8421052631578947,92.52631578947368,25.42105263157895,3.5894736842105264,1.894736842105263,1.0526315789473684,0.10526315789473684,30.003684210526313,2.4210526315789473,15.473684210526315,4.7894736842105265,37.421052631578945,JAX
17.88888888888889,11.38888888888889,4.611111111111111,1.8888888888888888,62.22222222222222,314.22222222222223,10.777777777777779,5.088888888888889,226.5,6.3999999999999995,0.5555555555555556,87.72222222222223,26.38888888888889,3.4555555555555553,1.0,0.4444444444444444,0.05555555555555555,29.709999999999997,2.3333333333333335,13.88888888888889,5.888888888888889,44.166666666666664,TB
17.833333333333332,9.333333333333334,6.277777777777778,2.2222222222222223,59.22222222222222,288.8888888888889,10.5,4.855555555555556,177.33333333333334,5.449999999999999,0.6111111111111112,111.55555555555556,26.38888888888889,4.133333333333334,1.1111111111111112,0.5,0.05555555555555555,29.85388888888889,3.888888888888889,26.88888888888889,6.666666666666667,54.388888888888886,TEN
22.444444444444443,12.277777777777779,8.444444444444445,1.7222222222222223,60.666666666666664,400.1111111111111,10.555555555555555,6.655555555555555,260.6666666666667,8.399999999999999,0.9444444444444444,139.44444444444446,28.72222222222222,4.966666666666667,1.2777777777777777,0.3333333333333333,0.05555555555555555,30.82277777777778,2.111111111111111,12.277777777777779,6.166666666666667,57.5,SF
19.22222222222222,10.166666666666666,7.333333333333333,1.7222222222222223,62.666666666666664,323.05555555555554,10.666666666666666,5.116666666666666,186.5,5.322222222222222,0.6666666666666666,136.55555555555554,27.27777777777778,4.9444444444444455,1.0,0.3333333333333333,0.05555555555555555,28.892777777777773,2.4444444444444446,16.833333333333332,5.722222222222222,48.166666666666664,ARI
19.38888888888889,12.666666666666666,4.833333333333333,1.8888888888888888,63.94444444444444,337.22222222222223,11.444444444444445,5.266666666666667,241.72222222222223,6.455555555555555,0.5555555555555556,95.5,25.555555555555557,3.755555555555555,0.8888888888888888,0.3333333333333333,0.2222222222222222,29.39111111111111,2.7777777777777777,24.333333333333332,6.888888888888889,56.27777777777778,HOU
20.166666666666668,12.38888888888889,6.166666666666667,1.6111111111111112,61.94444444444444,346.77777777777777,10.222222222222221,5.5888888888888895,231.94444444444446,6.644444444444445,0.6111111111111112,114.83333333333333,26.38888888888889,4.272222222222222,1.0,0.3888888888888889,0.1111111111111111,29.46111111111111,1.7222222222222223,14.11111111111111,6.166666666666667,51.27777777777778,GB
16.88888888888889,10.277777777777779,5.055555555555555,1.5555555555555556,59.0,284.8333333333333,10.5,4.811111111111111,190.44444444444446,5.511111111111111,1.0,94.38888888888889,24.555555555555557,3.783333333333333,1.3333333333333333,0.3333333333333333,0.3888888888888889,28.133888888888887,2.3333333333333335,16.666666666666668,4.388888888888889,36.05555555555556,LV
22.5,11.833333333333334,8.944444444444445,1.7222222222222223,65.88888888888889,360.5,10.555555555555555,5.4444444444444455,229.38888888888889,6.455555555555555,0.9444444444444444,131.11111111111111,30.27777777777778,4.222222222222222,1.6666666666666667,0.7222222222222222,0.16666666666666666,31.061111111111114,2.2222222222222223,13.277777777777779,5.777777777777778,47.166666666666664,PHI
21.22222222222222,13.277777777777779,6.5,1.4444444444444444,62.05555555555556,399.8333333333333,10.833333333333334,6.4222222222222225,266.55555555555554,7.694444444444445,0.8333333333333334,133.27777777777777,26.77777777777778,4.944444444444445,1.3888888888888888,0.5555555555555556,0.2222222222222222,29.907222222222224,1.7777777777777777,10.722222222222221,5.666666666666667,44.44444444444444,MIA
20.77777777777778,12.444444444444445,6.333333333333333,2.0,64.5,364.77777777777777,10.833333333333334,5.611111111111111,243.77777777777777,6.75,0.7222222222222222,121.0,28.27777777777778,4.322222222222223,1.0,0.2777777777777778,0.0,30.797222222222217,1.9444444444444444,13.333333333333334,5.111111111111111,41.388888888888886,LAR
22.444444444444443,13.222222222222221,6.666666666666667,2.5555555555555554,65.72222222222223,369.77777777777777,10.055555555555555,5.616666666666666,257.72222222222223,6.688888888888889,0.5555555555555556,112.05555555555556,27.38888888888889,4.0888888888888895,0.9444444444444444,0.3888888888888889,0.3888888888888889,31.563888888888886,2.4444444444444446,15.222222222222221,6.722222222222222,55.666666666666664,DAL
22.055555555555557,11.666666666666666,9.055555555555555,1.3333333333333333,64.83333333333333,372.27777777777777,10.61111111111111,5.800000000000001,243.55555555555554,7.211111111111112,1.0555555555555556,128.72222222222223,30.11111111111111,4.200000000000001,1.7222222222222223,0.6666666666666666,0.16666666666666666,31.53722222222222,1.3888888888888888,8.833333333333334,6.277777777777778,52.611111111111114,BUF
19.944444444444443,13.055555555555555,4.444444444444445,2.4444444444444446,62.333333333333336,350.1111111111111,10.5,5.644444444444444,262.8888888888889,6.544444444444444,1.2777777777777777,87.22222222222223,22.444444444444443,3.6722222222222225,2.111111111111111,0.8333333333333334,0.1111111111111111,28.63666666666667,2.8333333333333335,21.055555555555557,5.388888888888889,40.77777777777778,MIN
21.42105263157895,10.68421052631579,8.526315789473685,2.210526315789474,63.578947368421055,370.2631578947368,11.526315789473685,5.842105263157896,211.6315789473684,6.921052631578948,0.42105263157894735,158.6315789473684,32.05263157894737,4.863157894736842,1.0526315789473684,0.631578947368421,0.10526315789473684,31.20578947368421,2.4210526315789473,14.894736842105264,6.0,56.63157894736842,BAL
18.77777777777778,11.277777777777779,5.333333333333333,2.1666666666666665,58.55555555555556,320.1666666666667,10.333333333333334,5.416666666666667,229.16666666666666,6.249999999999999,0.6666666666666666,91.0,22.333333333333332,4.0888888888888895,0.9444444444444444,0.2777777777777778,0.16666666666666666,26.694444444444443,2.2777777777777777,14.944444444444445,6.5,55.611111111111114,SEA
18.72222222222222,11.88888888888889,5.277777777777778,1.5555555555555556,65.05555555555556,326.22222222222223,11.277777777777779,5.011111111111112,229.55555555555554,5.794444444444444,0.4444444444444444,96.66666666666667,25.444444444444443,3.677777777777778,1.1666666666666667,0.7222222222222222,0.05555555555555555,29.015,2.6666666666666665,21.944444444444443,4.722222222222222,41.888888888888886,LAC
19.11111111111111,9.833333333333334,8.333333333333334,0.9444444444444444,64.66666666666667,328.6111111111111,10.88888888888889,5.055555555555555,181.44444444444446,5.533333333333333,0.8888888888888888,147.16666666666666,31.833333333333332,4.538888888888889,1.4444444444444444,0.5555555555555556,0.1111111111111111,31.93,2.8333333333333335,18.055555555555557,5.777777777777778,49.333333333333336,CHI
20.5,12.61111111111111,6.277777777777778,1.6111111111111112,64.11111111111111,348.8888888888889,10.555555555555555,5.466666666666666,245.05555555555554,6.255555555555555,1.0,103.83333333333333,24.555555555555557,4.15,1.6666666666666667,0.6666666666666666,0.1111111111111111,30.50055555555555,1.7777777777777777,12.11111111111111,5.611111111111111,49.388888888888886,KC
